City of Origin,Destination City,Stopover City,Vehicle Plate,Distance (km),Vehicle Type,Speed (km/h),Fuel Consumption (L/100km),Traffic Congestion,Adjusted Speed (km/h),Travel Time (hours),Total Fuel Consumption (L),Peak Time,Off-Peak Time,Free-Flow Speed (km/h),Free-Flow Time (hours),Travel Time Index (TTI),Load Weight (pounds)
Kampala,Kigali,,KAM-KIG-8604,511.0,Coupe,83.74688006540059,17.56635013477613,High,63.74688006540059,8.01607858260269,89.76404918870603,9.233444685020752,6.023097860932657,130,3.9307692307692306,2.039315490681702,638.3360253065474
Bujumbura,Kisumu,,BUJ-KIS-8605,1064.0,Truck,41.26272808455779,24.99027946063461,High,30.0,35.46666666666667,265.89657346115223,41.68354048484248,29.778383478878315,90,11.822222222222223,3.0,812.2697454740496
Lamu Port,Nairobi,,LAM-NAI-8606,697.0,SUV,75.60554607209373,10.48126227614851,Medium,75.60554607209373,9.21890041420209,73.05439806475512,11.693461212012062,7.084330063205055,120,5.808333333333334,1.5871851502213066,1503.4614042058226
Nairobi,Arusha,,NAI-ARU-8607,902.0,Saloon,74.34378157932011,11.984918721302197,Medium,74.34378157932011,12.132823766001506,108.10396686614583,15.432373344274193,10.234303149687147,110,8.2,1.4796126543904278,461.7905642422334
Kampala,Juba,,KAM-JUB-8608,653.0,Hybrid,92.95317180910608,11.92782801334029,High,72.95317180910608,8.950947351661165,77.8887169271121,10.96990957085531,6.520077938349885,100,6.53,1.3707423203156455,892.6280798617125
Lamu Port,Bujumbura,Arusha,LAM-BUJ-8609,1868.0,Saloon,98.48537518426389,10.749444149702597,Medium,98.48537518426389,18.96728317788316,200.79961671644452,23.074993334564667,15.01276604585214,110,16.98181818181818,1.1169171036226702,774.5949865164779
Dar es Salaam,Arusha,,DAR-ARU-8610,630.0,SUV,103.42226555802185,18.436237885896407,High,83.42226555802185,7.551940669386669,116.14829868114737,8.952221254156665,5.563710630280113,120,5.25,1.4384648894069845,1476.930078584857
Nairobi,Bujumbura,,NAI-BUJ-8611,1281.0,Hybrid,67.91843178512087,10.4953810381785,Low,87.91843178512087,14.570323582782487,134.4458310990666,17.88040653421645,11.17965259514676,100,12.81,1.1374179221531995,559.9980845824543
Nairobi,Arusha,,NAI-ARU-8612,902.0,Saloon,78.95914509877261,10.091967927013782,Low,98.95914509877261,9.114872598178776,91.0295507016643,11.49577456873231,7.684984994031264,110,8.2,1.1115698290461924,863.5648307507894
Bujumbura,Gitega,,BUJ-GIT-8613,98.9,SUV,91.56545026702567,16.758547376271448,Low,111.56545026702567,0.886475156630376,16.574203355132465,1.1059392895392388,0.6619043785140394,120,0.8241666666666667,1.0756018078427212,1661.548951812693
Nairobi,Kampala,Kisumu,NAI-KAM-8614,663.0,Saloon,93.61292337911584,9.853890151136863,High,73.61292337911584,9.006570715653641,65.33129170203739,9.971101514317787,7.538290563305674,110,6.027272727272727,1.4943028336680249,855.1174455311009
Kisumu,Nairobi,,KIS-NAI-8615,341.0,Truck,68.56601257780174,33.64806311120671,Medium,68.56601257780174,4.973309474764452,114.73989520921488,6.197867572110881,3.974609445529694,90,3.7888888888888888,1.3126036736914977,1088.2899113705737
Dar es Salaam,Kigali,,DAR-KIG-8616,1444.0,SUV,118.57877400663838,12.272480911839544,Low,138.57877400663838,10.4200662067542,177.21462436696302,12.962453298901972,7.485851748322263,120,12.033333333333333,0.8659334797856676,1305.651345591412
Kisumu,Bujumbura,,KIS-BUJ-8617,1064.0,Saloon,61.56986994280049,12.413485067429189,High,41.56986994280049,25.595461363339552,132.07948111744656,28.661749191103894,19.89634872930935,110,9.672727272727272,2.646147321397886,501.7029013705232
Dar es Salaam,Arusha,,DAR-ARU-8618,630.0,Truck,60.73419429117219,20.363335076272055,Low,80.73419429117219,7.803384991096478,128.28901098051395,8.818211096163443,6.818919621437132,90,7.0,1.114769284442354,840.8762861223544
Kisumu,Juba,,KIS-JUB-8619,841.0,Truck,57.34309353236421,32.10117115208378,Low,77.34309353236421,10.873627645215453,269.9708493890246,13.67447516355119,9.76297552308645,90,9.344444444444445,1.1636462402727594,847.0219755567687
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8620,1012.0,SUV,107.84561582299096,14.94685148816582,Medium,107.84561582299096,9.383784331678486,151.2621370602381,11.371250294030741,7.261024234702143,120,8.433333333333334,1.1127016994085162,1372.6734085318728
Dar es Salaam,Arusha,,DAR-ARU-8621,630.0,Coupe,98.35467609325212,13.795074424343774,High,78.35467609325212,8.040362508170146,86.90896887336578,10.165637745293289,5.716496302026448,130,4.846153846153846,1.6591224223208239,528.5612615871398
Nairobi,Kisumu,,NAI-KIS-8622,341.0,Hybrid,53.16380263381456,8.682305374236687,Medium,53.16380263381456,6.414138626402708,29.606661326147105,7.292547387383343,4.656905524854336,100,3.41,1.880979069326307,789.7778086133147
Kampala,Kigali,,KAM-KIG-8623,511.0,SUV,60.662781603398905,14.755595547831337,Medium,60.662781603398905,8.423616367294455,75.40109324941814,9.317555410636135,7.224343433018028,120,4.258333333333334,1.9781486576816723,1393.5813083809594
Dar es Salaam,Arusha,,DAR-ARU-8624,630.0,Truck,56.80255231252963,30.123044088554895,Medium,56.80255231252963,11.091050918517146,189.77517775789585,12.559376859747273,9.218409207052414,90,7.0,1.5844358455024494,1525.6498968330625
Lamu Port,Nairobi,,LAM-NAI-8625,697.0,Truck,71.91767920763138,25.712538202742135,Low,91.91767920763138,7.582872043859569,179.21639127311266,9.027515397098501,5.740252334914463,90,7.7444444444444445,0.979136992750877,1505.8265984410064
Kampala,Bujumbura,,KAM-BUJ-8626,720.0,SUV,60.436378888715495,12.522736293949604,Low,80.4363788887155,8.951173709549096,90.16370131643714,10.783107951786576,6.966337878102557,120,6.0,1.4918622849248493,1503.760543964709
Kisumu,Bujumbura,,KIS-BUJ-8627,1064.0,Coupe,108.00087101134974,8.723733430175045,Low,128.00087101134974,8.312443435682995,92.82052369706247,10.569606191608221,7.167238487992097,130,8.184615384615384,1.0156180889462307,727.4013429388342
Kampala,Bujumbura,,KAM-BUJ-8628,720.0,Hybrid,46.45854531000783,9.52924517196961,High,30.0,24.0,68.6105652381812,29.837762543289905,18.782927745397764,100,7.2,3.333333333333333,501.5798198475876
Nairobi,Kigali,Arusha,NAI-KIG-8629,1354.0,Saloon,95.34604405695754,9.572397664101697,Medium,95.34604405695754,14.200903806676568,129.61026437193698,18.433882630781476,12.08716520086307,110,12.309090909090909,1.1536923328910063,456.9908114338012
Lamu Port,Nairobi,,LAM-NAI-8630,697.0,SUV,89.38038393099372,19.457113649836586,Low,109.38038393099372,6.372257757293354,135.616082139361,7.109807838381214,4.8368057942330775,120,5.808333333333334,1.097088853479487,1276.2638981781954
Kisumu,Kampala,,KIS-KAM-8631,324.0,Hybrid,96.73261373055817,7.15251942124401,Medium,96.73261373055817,3.3494391137044945,23.174162924830593,3.771616535833697,2.8301499772508505,100,3.24,1.033777504229782,826.8468557530988
Kampala,Juba,,KAM-JUB-8632,653.0,Hybrid,88.59927250102541,9.157608369648012,Medium,88.59927250102541,7.370263677869843,59.799182653801516,8.231634639489005,5.84667900138316,100,6.53,1.1286774391837433,897.0421034805272
Kisumu,Kigali,,KIS-KIG-8633,834.0,Truck,88.77422466751901,27.164203545666446,Medium,88.77422466751901,9.394618799809654,226.54945757085818,11.345802297248971,7.600912277275464,90,9.266666666666667,1.013807784152121,1157.8135841473843
Lamu Port,Bujumbura,Arusha,LAM-BUJ-8634,1868.0,Saloon,96.4824120809337,13.145097036918969,Medium,96.4824120809337,19.36104166252642,245.55041264964635,22.330486329114105,15.87114851035842,110,16.98181818181818,1.1401041664228622,873.0752935794196
Juba,Wau,,JUB-WAU-8635,647.0,SUV,89.84597205798457,17.95630114297308,Medium,89.84597205798457,7.201213200547719,116.17726839503582,8.905931831113794,5.689786127956211,120,5.391666666666667,1.335619140750736,1588.1121037418486
Nairobi,Kampala,Kisumu,NAI-KAM-8636,663.0,Truck,53.052016665349825,21.833795544353432,Low,73.05201666534983,9.075724809038372,144.75806445906326,10.224150487602092,7.199111087939321,90,7.366666666666666,1.2319988428558877,882.2045033497357
Dar es Salaam,Kigali,,DAR-KIG-8637,1444.0,Truck,61.25818723276581,34.154459849503766,High,41.25818723276581,34.9991140389519,493.1904002268344,39.221346955069876,26.359293090617083,90,16.044444444444444,2.1813852240343983,1152.142664433209
Kisumu,Kigali,,KIS-KIG-8638,834.0,Coupe,100.04467649215172,14.35259138646927,High,80.04467649215172,10.419181344080673,119.7006121631537,12.42000897451687,9.347598504470254,130,6.415384615384616,1.6240930152643736,797.9512900273166
Lamu Port,Arusha,,LAM-ARU-8639,690.0,Hybrid,77.44974735447252,5.928010070886713,High,57.44974735447252,12.010496682302342,40.90326948911832,14.114491535482992,10.583205422702337,100,6.9,1.740651693087296,704.9709221766394
Kampala,Kigali,,KAM-KIG-8640,511.0,SUV,83.41781294263262,17.06938972921875,High,63.41781294263262,8.05767301471351,87.22458151630781,10.199668269857042,6.490266786004895,120,4.258333333333334,1.8922128410286128,1212.986069912827
Kisumu,Kigali,,KIS-KIG-8641,834.0,SUV,118.31940591484357,11.680177382970262,Medium,118.31940591484357,7.0487169332158714,97.41267937397198,8.934324944785368,4.982920438585959,120,6.95,1.0142038752828593,1132.320312724102
Juba,Wau,,JUB-WAU-8642,647.0,SUV,84.62651342034698,10.950937998027294,Low,104.62651342034698,6.183900990761452,70.8525688472366,6.947524540958914,4.537039072701437,120,5.391666666666667,1.1469368143607022,1300.6778771492627
Kampala,Juba,,KAM-JUB-8643,653.0,Truck,52.1188229824628,25.651390149892254,Low,72.1188229824628,9.05450162655581,167.50357767879643,11.430987375485019,7.884542690773375,90,7.2555555555555555,1.2479404998315817,1383.8856916118634
Nairobi,Kampala,Kisumu,NAI-KAM-8644,663.0,Coupe,102.43859487714103,10.30566882239081,Medium,102.43859487714103,6.472169994084399,68.32658429245107,7.849661327625652,5.735393789762748,130,5.1,1.269052940016549,418.9887659693047
Kigali,Bujumbura,,KIG-BUJ-8645,273.0,Saloon,63.65375967072114,13.22263983312163,Medium,63.65375967072114,4.288827579269791,36.09780674442205,5.149645259751146,3.140530110772321,110,2.481818181818182,1.7280990246142014,826.0729289082109
Kisumu,Nairobi,,KIS-NAI-8646,341.0,Truck,88.13208314734406,24.854194516271843,Low,108.13208314734406,3.1535506398720075,84.75280330048697,3.5286739250177357,2.6707538036607854,90,3.7888888888888888,0.8323154181480372,1534.063687752485
Kisumu,Nairobi,,KIS-NAI-8647,341.0,Saloon,91.2795211181408,9.064643690863367,Low,111.2795211181408,3.0643553869896203,30.91043498584408,3.824089231958948,2.526881737876616,110,3.1,0.9885017377385872,801.4916505304604
Lamu Port,Nairobi,,LAM-NAI-8648,697.0,Coupe,125.67713529793792,14.729023601653983,High,105.67713529793792,6.5955610741617114,102.66129450352827,7.333780832354942,5.017091571572267,130,5.361538461538461,1.2301620367876938,766.2539514582749
Lamu Port,Arusha,,LAM-ARU-8649,690.0,Hybrid,88.16061127825421,5.345478302394154,High,68.16061127825421,10.123148649345167,36.883800286519666,11.697686526852207,7.969127675264602,100,6.9,1.4671229926587197,547.4522389006771
Lamu Port,Nairobi,,LAM-NAI-8650,697.0,SUV,95.91035809443747,15.276123313583822,High,75.91035809443747,9.181882650756123,106.47457949567925,10.275319146508698,7.671039536550655,120,5.808333333333334,1.5808119341330482,1268.8441642204598
Bujumbura,Dar es Salaam,,BUJ-DAR-8651,1496.0,Saloon,67.57981441469192,9.099439880458544,Low,87.57981441469192,17.081561658904807,136.12762061165984,20.60298575560474,12.30315164071686,110,13.6,1.255997180801824,481.969105421923
Kisumu,Kigali,,KIS-KIG-8652,834.0,Truck,69.00124011584849,30.59728452510838,High,49.00124011584849,17.01997741339324,255.18135293940387,20.918335359868493,12.557484522564955,90,9.266666666666667,1.836688210078407,1469.468767434224
Lamu Port,Nairobi,,LAM-NAI-8653,697.0,Saloon,51.99036542211134,11.539212655389635,Low,71.99036542211134,9.681851118732082,80.42831220806575,12.375061609921238,6.841805903419264,110,6.336363636363636,1.527982242554561,878.6460424872007
Juba,Wau,,JUB-WAU-8654,647.0,Hybrid,50.227571736797714,5.982539119702704,Low,70.22757173679771,9.212905757653958,38.70702810447649,11.486414902684764,8.111413924482894,100,6.47,1.4239421572880926,648.8756053191358
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8655,822.0,SUV,97.38716928568107,13.10870117217473,Medium,97.38716928568107,8.440536941665266,107.75352363527627,10.907038072597523,6.877174256856618,120,6.85,1.2321951739657324,1343.470315034541
Lamu Port,Bujumbura,Arusha,LAM-BUJ-8656,1868.0,Saloon,76.45281398809183,9.879990475518184,Low,96.45281398809183,19.366982908664802,184.55822208267966,24.25114168109616,15.584330076712117,110,16.98181818181818,1.1404540256708395,583.9539701284992
Nairobi,Dar es Salaam,Mombasa,NAI-DAR-8657,1012.0,Hybrid,78.90017920915142,8.290838362465282,Medium,78.90017920915142,12.82633335112401,83.90328422814866,14.873603683403013,10.790128922318544,100,10.12,1.2674242441822146,689.4362577481016
Bujumbura,Gitega,,BUJ-GIT-8658,98.9,Truck,88.17293310189737,25.285741386596982,Medium,88.17293310189737,1.1216594086272016,25.007598231344417,1.3566660804478254,1.0068800515221619,90,1.098888888888889,1.0207214031996779,1181.2460993387283
Nairobi,Kigali,Arusha,NAI-KIG-8659,1354.0,Coupe,114.41706041577011,10.572925675830446,Low,134.4170604157701,10.073126103278076,143.15741365074425,12.003015460517924,7.398181857517559,130,10.415384615384616,0.9671391384240398,716.3209968853064
Kisumu,Kigali,,KIS-KIG-8660,834.0,Truck,65.43765463130734,28.288546278529353,Low,85.43765463130734,9.76150391298772,235.92647596293483,11.842595486369413,7.0929157212849825,90,9.266666666666667,1.0533997028404014,917.5979874523719
Kampala,Bujumbura,,KAM-BUJ-8661,720.0,SUV,79.74655686376393,14.717805289126291,High,59.74655686376393,12.050903646912538,105.96819808170929,14.63483271294071,9.146131814642775,120,6.0,2.0084839411520896,1012.4225152408284
Juba,Wau,,JUB-WAU-8662,647.0,Truck,53.963931894924606,20.09001172510973,Low,73.9639318949246,8.747506837780714,129.98237586145996,10.850584330749498,7.704706330158572,90,7.188888888888889,1.2168092973728968,961.4896528044842
Nairobi,Kampala,Kisumu,NAI-KAM-8663,663.0,Truck,50.78241508189394,30.500962587398007,High,30.782415081893937,21.53827106275275,202.22138195444876,24.04982220701226,16.849219780098775,90,7.366666666666666,2.9237472030886087,842.521730057322
Kisumu,Juba,,KIS-JUB-8664,841.0,Truck,78.54815122426885,24.2030430070838,High,58.54815122426885,14.364245196719317,203.54759168957477,17.9459557425339,12.334568037040475,90,9.344444444444445,1.5371962755109851,1314.7719376566574
Kisumu,Kigali,,KIS-KIG-8665,834.0,Truck,60.4021499409036,20.560484902079168,Low,80.4021499409036,10.372856952370036,171.47444408334025,11.708349035184117,7.681988821441725,90,9.266666666666667,1.1193730524140326,951.8914294837233
Kisumu,Bujumbura,,KIS-BUJ-8666,1064.0,SUV,74.22377406586084,17.792192833722993,High,54.22377406586084,19.622389225575724,189.30893175081263,21.687478135672073,15.67281608067357,120,8.866666666666667,2.2130514164183146,1257.8457410541412
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8667,822.0,Hybrid,76.35917621590343,6.4403936536806,Medium,76.35917621590343,10.764914457377303,52.940035833254534,12.958600657249864,7.8098820101135935,100,8.22,1.30960029895101,842.7951663936985
Kisumu,Kampala,,KIS-KAM-8668,324.0,Saloon,65.44651970734593,13.53441618391648,Medium,65.44651970734593,4.950607021562266,43.8515084358894,6.021400508584685,3.874244458770377,110,2.9454545454545453,1.6807616431229917,652.0259941222477
Kisumu,Nairobi,,KIS-NAI-8669,341.0,Coupe,82.54505217669404,11.341577258471311,Low,102.54505217669404,3.325367658036073,38.67477845138717,3.681082948122704,2.502194154602878,130,2.623076923076923,1.267735470805541,762.4068379536217
Lamu Port,Arusha,,LAM-ARU-8670,690.0,Saloon,89.86152149927867,11.48889908566463,Low,109.86152149927867,6.2806339342799875,79.27340369108595,7.5560687901550105,5.086599499083446,110,6.2727272727272725,1.0012604822765199,796.1256679045492
Kampala,Juba,,KAM-JUB-8671,653.0,Saloon,77.65221231402886,14.197928727837954,Low,97.65221231402886,6.686996479916811,92.71247459278183,8.070629948230152,5.724612255889572,110,5.9363636363636365,1.1264465739522957,572.8599833718945
Kisumu,Bujumbura,,KIS-BUJ-8672,1064.0,Coupe,83.1826277629031,15.414198908629999,Medium,83.1826277629031,12.791132338746714,164.0070763878232,14.20453941845935,11.354356557657004,130,8.184615384615384,1.562826319583715,452.16394246984765
Dar es Salaam,Arusha,,DAR-ARU-8673,630.0,SUV,69.543830437091,16.157338334821453,High,49.543830437091,12.716013163333256,101.79123150937515,15.797320050137076,9.623078922909569,120,5.25,2.422097745396811,1657.633073242015
Kisumu,Juba,,KIS-JUB-8674,841.0,Coupe,122.2374138046788,12.579017854781378,Medium,122.2374138046788,6.880053936218092,105.78954015871139,7.857420227941462,5.83859498499136,130,6.469230769230769,1.0635041756341879,558.7630666389323
Dar es Salaam,Nairobi,Mombasa,DAR-NAI-8675,822.0,SUV,103.45767043147973,18.203933529989882,High,83.45767043147973,9.84930439287635,149.63633361651685,12.399208957102102,8.639006774591357,120,6.85,1.4378546558943577,1209.6978486133555
Nairobi,Bujumbura,,NAI-BUJ-8676,1281.0,Saloon,58.161585492656165,12.64661516225688,High,38.161585492656165,33.567787697042,162.00314022851063,39.01128871967924,24.335651648409932,110,11.645454545454545,2.8824798178568463,814.5018340892584
Kampala,Juba,,KAM-JUB-8677,653.0,SUV,115.19046143932059,15.763706098555442,Low,135.1904614393206,4.830222436167178,102.93700082356703,5.774910125294934,3.947192304170472,120,5.441666666666666,0.887636588575898,883.1854405537246
Kampala,Juba,,KAM-JUB-8678,653.0,Hybrid,51.167334671725364,5.888597721122601,Low,71.16733467172537,9.175557901839417,38.45254311893058,11.729759568806204,7.545696777601986,100,6.53,1.4051390355037392,725.556142682689
Kampala,Kigali,,KAM-KIG-8679,511.0,Coupe,85.58411982800487,9.035132690166826,Low,105.58411982800487,4.839742954076922,46.16952804675248,6.104057528368836,3.651474843786788,130,3.9307692307692306,1.2312457613111543,685.7280264341105
Kisumu,Kigali,,KIS-KIG-8680,834.0,Hybrid,70.80364429510286,5.487932778947142,Medium,70.80364429510286,11.779054712550774,45.76935937641917,14.798882957787617,8.298378344678673,100,8.34,1.4123566801619634,924.3432318417752
Kisumu,Nairobi,,KIS-NAI-8681,341.0,Saloon,63.40427747817358,10.519283551297715,Medium,63.40427747817358,5.378186039851752,35.870756909925205,6.088573636222942,4.040849468529726,110,3.1,1.734898722532823,848.3439842681046
Kisumu,Juba,,KIS-JUB-8682,841.0,Coupe,98.43488502412129,13.653984851469644,Medium,98.43488502412129,8.543719025972495,114.83001260085972,9.48035393360998,6.9797649559870845,130,6.469230769230769,1.3206700040147732,586.2720675372399
